gid,row,col,xcoord,ycoord,diamsec_s,diamprim_s,goldplacer_s,goldvein_s,goldsurface_s
"202022","281","422","30.75","50.25",,,,,
"202023","281","423","31.25","50.25",,,,,
"202024","281","424","31.75","50.25",,,,,
"202025","281","425","32.25","50.25",,,,,
"202026","281","426","32.75","50.25",,,,,
"202027","281","427","33.25","50.25",,,,,
"202028","281","428","33.75","50.25",,,,,
"202029","281","429","34.25","50.25",,,,,
"202030","281","430","34.75","50.25",,,,,
"202031","281","431","35.25","50.25",,,,,
"202032","281","432","35.75","50.25",,,,,
"202033","281","433","36.25","50.25",,,,,
"202034","281","434","36.75","50.25",,,,,
"202035","281","435","37.25","50.25",,,,,
"202036","281","436","37.75","50.25",,,,,
"202037","281","437","38.25","50.25",,,,,
"202038","281","438","38.75","50.25",,,,,
"202039","281","439","39.25","50.25",,,,,
"202040","281","440","39.75","50.25",,,,,
"202041","281","441","40.25","50.25",,,,,
"202042","281","442","40.75","50.25",,,,,
"202043","281","443","41.25","50.25",,,,,
"202044","281","444","41.75","50.25",,,,,
"202045","281","445","42.25","50.25",,,,,
"202046","281","446","42.75","50.25",,,,,
"202047","281","447","43.25","50.25",,,,,
"202048","281","448","43.75","50.25",,,,,
"202049","281","449","44.25","50.25",,,,,
"202050","281","450","44.75","50.25",,,,,
"202051","281","451","45.25","50.25",,,,,
"202052","281","452","45.75","50.25",,,,,
"202053","281","453","46.25","50.25",,,,,
"202054","281","454","46.75","50.25",,,,,
"202055","281","455","47.25","50.25",,,,,
"202056","281","456","47.75","50.25",,,,,
"202057","281","457","48.25","50.25",,,,,
"202058","281","458","48.75","50.25",,,,,
"202059","281","459","49.25","50.25",,,,,
"202060","281","460","49.75","50.25",,,,,
"202061","281","461","50.25","50.25",,,,,
"202062","281","462","50.75","50.25",,,,,
"202063","281","463","51.25","50.25",,,,,
"202064","281","464","51.75","50.25",,,,,
"202065","281","465","52.25","50.25",,,,,
"202066","281","466","52.75","50.25",,,,,
"202067","281","467","53.25","50.25",,,,,
"202068","281","468","53.75","50.25",,,,,
"202069","281","469","54.25","50.25",,,,,
"202070","281","470","54.75","50.25",,,,,
"202071","281","471","55.25","50.25",,,,,
"202072","281","472","55.75","50.25",,,,,
"202073","281","473","56.25","50.25",,,,,
"202074","281","474","56.75","50.25",,,,,
"202075","281","475","57.25","50.25",,,,,
"202076","281","476","57.75","50.25",,,,,
"202077","281","477","58.25","50.25",,,,,
"202078","281","478","58.75","50.25",,,,,
"202079","281","479","59.25","50.25",,,,,
"202080","281","480","59.75","50.25",,,,,
"202081","281","481","60.25","50.25",,,,,
"202082","281","482","60.75","50.25",,,,,
"202083","281","483","61.25","50.25",,,,,
"202084","281","484","61.75","50.25",,,,,
"202085","281","485","62.25","50.25",,,,,
"202086","281","486","62.75","50.25",,,,,
"202087","281","487","63.25","50.25",,,,,
"202088","281","488","63.75","50.25",,,,,
"202089","281","489","64.25","50.25",,,,,
"202090","281","490","64.75","50.25",,,,,
"202091","281","491","65.25","50.25",,,,,
"202092","281","492","65.75","50.25",,,,,
"202093","281","493","66.25","50.25",,,,,
"202094","281","494","66.75","50.25",,,,,
"202095","281","495","67.25","50.25",,,,,
"202096","281","496","67.75","50.25",,,,,
"202097","281","497","68.25","50.25",,,,,
"202098","281","498","68.75","50.25",,,,,
"202099","281","499","69.25","50.25",,,,,
"202100","281","500","69.75","50.25",,,,,
"202101","281","501","70.25","50.25",,,,,
"202102","281","502","70.75","50.25",,,,,
"202103","281","503","71.25","50.25",,,,,
"202104","281","504","71.75","50.25",,,,,
"202105","281","505","72.25","50.25",,,,,
"202106","281","506","72.75","50.25",,,,,
"202107","281","507","73.25","50.25",,,,,
"202108","281","508","73.75","50.25",,,,,
"202109","281","509","74.25","50.25",,,,,
"202110","281","510","74.75","50.25",,,,,
"202111","281","511","75.25","50.25",,,,,
"202112","281","512","75.75","50.25",,,,,
"202113","281","513","76.25","50.25",,,,,
"202114","281","514","76.75","50.25",,,,,
"202115","281","515","77.25","50.25",,,,,
"202116","281","516","77.75","50.25",,,,,
"202117","281","517","78.25","50.25",,,,,
"202118","281","518","78.75","50.25",,,,,
"202119","281","519","79.25","50.25",,,,,
"202120","281","520","79.75","50.25",,,,,
"202121","281","521","80.25","50.25",,,,,
"202122","281","522","80.75","50.25",,,,,
"202123","281","523","81.25","50.25",,,,,
"202124","281","524","81.75","50.25",,,,,
"202125","281","525","82.25","50.25",,,,,
"202126","281","526","82.75","50.25",,,,,
"202127","281","527","83.25","50.25",,,,,
"202128","281","528","83.75","50.25",,,,,1
"202129","281","529","84.25","50.25",,,,,
"202130","281","530","84.75","50.25",,,,,
"202131","281","531","85.25","50.25",,,,,
"202132","281","532","85.75","50.25",,,,,
"202133","281","533","86.25","50.25",,,,,
"202134","281","534","86.75","50.25",,,,,
"202135","281","535","87.25","50.25",,,,,
"202136","281","536","87.75","50.25",,,,,
"202137","281","537","88.25","50.25",,,,,
"202138","281","538","88.75","50.25",,,,,
"202139","281","539","89.25","50.25",,,,,
"202140","281","540","89.75","50.25",,,,,
"202141","281","541","90.25","50.25",,,,,
"202142","281","542","90.75","50.25",,,,,
"202143","281","543","91.25","50.25",,,,,
"202144","281","544","91.75","50.25",,,,,
"202145","281","545","92.25","50.25",,,,,
"202146","281","546","92.75","50.25",,,,,
"202147","281","547","93.25","50.25",,,,,
"202148","281","548","93.75","50.25",,,,,
"202149","281","549","94.25","50.25",,,,,
"202150","281","550","94.75","50.25",,,,,
"202151","281","551","95.25","50.25",,,,,
"202152","281","552","95.75","50.25",,,,,
"202153","281","553","96.25","50.25",,,,1,
"202154","281","554","96.75","50.25",,,,,
"202155","281","555","97.25","50.25",,,,,
"202156","281","556","97.75","50.25",,,,,
"202157","281","557","98.25","50.25",,,,,
"202158","281","558","98.75","50.25",,,,,
"202159","281","559","99.25","50.25",,,,,
"202160","281","560","99.75","50.25",,,,,
"202161","281","561","100.25","50.25",,,,,
"202162","281","562","100.75","50.25",,,,,
"202163","281","563","101.25","50.25",,,,,
"202164","281","564","101.75","50.25",,,,,
"202165","281","565","102.25","50.25",,,,,
"202166","281","566","102.75","50.25",,,,,
"202167","281","567","103.25","50.25",,,,,
"202168","281","568","103.75","50.25",,,,,
"202169","281","569","104.25","50.25",,,,,
"202170","281","570","104.75","50.25",,,,,
"202171","281","571","105.25","50.25",,,,,
"202172","281","572","105.75","50.25",,,,,
"202173","281","573","106.25","50.25",,,,,
"202174","281","574","106.75","50.25",,,,,
"202175","281","575","107.25","50.25",,,,,
"202176","281","576","107.75","50.25",,,,,
"202177","281","577","108.25","50.25",,,,,
"202178","281","578","108.75","50.25",,,,,
"202179","281","579","109.25","50.25",,,,,
"202180","281","580","109.75","50.25",,,,,
"202181","281","581","110.25","50.25",,,,,
"202182","281","582","110.75","50.25",,,,,
"202183","281","583","111.25","50.25",,,,,
"202184","281","584","111.75","50.25",,,,,
"202185","281","585","112.25","50.25",,,,,
"202186","281","586","112.75","50.25",,,,,
"202187","281","587","113.25","50.25",,,,,
"202188","281","588","113.75","50.25",,,,,
"202189","281","589","114.25","50.25",,,,,
"202190","281","590","114.75","50.25",,,,,
"202191","281","591","115.25","50.25",,,,,
"202192","281","592","115.75","50.25",,,,,
"202193","281","593","116.25","50.25",,,,,
"202194","281","594","116.75","50.25",,,,,
"202195","281","595","117.25","50.25",,,,,
"202196","281","596","117.75","50.25",,,,,
"202197","281","597","118.25","50.25",,,,,
"202198","281","598","118.75","50.25",,,,,
"202199","281","599","119.25","50.25",,,,,
"202200","281","600","119.75","50.25",,,,,
"202201","281","601","120.25","50.25",,,,,
"202202","281","602","120.75","50.25",,,,,
"202203","281","603","121.25","50.25",,,,,
"202204","281","604","121.75","50.25",,,,,
"202205","281","605","122.25","50.25",,,,,
"202206","281","606","122.75","50.25",,,,,
"202207","281","607","123.25","50.25",,,,,
"202208","281","608","123.75","50.25",,,,,
"202209","281","609","124.25","50.25",,,,,
"202210","281","610","124.75","50.25",,,,,
"202211","281","611","125.25","50.25",,,,,
"202212","281","612","125.75","50.25",,,,,
"202213","281","613","126.25","50.25",,,,,1
"202214","281","614","126.75","50.25",,,,,
"202215","281","615","127.25","50.25",,,,,1
"202216","281","616","127.75","50.25",,,,,
"202217","281","617","128.25","50.25",,,,,
"202218","281","618","128.75","50.25",,,,,
"202219","281","619","129.25","50.25",,,,,
"202220","281","620","129.75","50.25",,,,,
"202221","281","621","130.25","50.25",,,,,
"202222","281","622","130.75","50.25",,,,,
"202223","281","623","131.25","50.25",,,,,
"202224","281","624","131.75","50.25",,,,,
"202225","281","625","132.25","50.25",,,,,
"202226","281","626","132.75","50.25",,,,,
"202227","281","627","133.25","50.25",,,,,
"202228","281","628","133.75","50.25",,,,,
"202229","281","629","134.25","50.25",,,,,
"202230","281","630","134.75","50.25",,,,,
"202231","281","631","135.25","50.25",,,,,
"202232","281","632","135.75","50.25",,,,,
"202233","281","633","136.25","50.25",,,,,
"202234","281","634","136.75","50.25",,,,,
"202235","281","635","137.25","50.25",,,,,
"202236","281","636","137.75","50.25",,,,,
"202237","281","637","138.25","50.25",,,,,
"202238","281","638","138.75","50.25",,,,,
"202239","281","639","139.25","50.25",,,,,
"202240","281","640","139.75","50.25",,,,,
"202241","281","641","140.25","50.25",,,,,
"202242","281","642","140.75","50.25",,,,,
"202245","281","645","142.25","50.25",,,,,
"202246","281","646","142.75","50.25",,,,,
"202247","281","647","143.25","50.25",,,,1,
"202248","281","648","143.75","50.25",,,,,
"202249","281","649","144.25","50.25",,,,,
"202271","281","671","155.25","50.25",,,,,
"202272","281","672","155.75","50.25",,,,,
"202273","281","673","156.25","50.25",,,,,
"202424","282","104","-128.25","50.75",,,,,
"202425","282","105","-127.75","50.75",,,,,
"202426","282","106","-127.25","50.75",,,,,
"202427","282","107","-126.75","50.75",,,,,
"202428","282","108","-126.25","50.75",,,,,
"202429","282","109","-125.75","50.75",,,,,
"202430","282","110","-125.25","50.75",,,,,
"202431","282","111","-124.75","50.75",,,,,
"202432","282","112","-124.25","50.75",,,,,
"202433","282","113","-123.75","50.75",,,,,
"202434","282","114","-123.25","50.75",,,,,
"202435","282","115","-122.75","50.75",,,,,
"202436","282","116","-122.25","50.75",,,,,
"202437","282","117","-121.75","50.75",,,,,
"202438","282","118","-121.25","50.75",,,,,
"202439","282","119","-120.75","50.75",,,,,
"202440","282","120","-120.25","50.75",,,,,
"202441","282","121","-119.75","50.75",,,,,
"202442","282","122","-119.25","50.75",,,,,
"202443","282","123","-118.75","50.75",,,,,
"202444","282","124","-118.25","50.75",,,,,
"202445","282","125","-117.75","50.75",,,,,
"202446","282","126","-117.25","50.75",,,,,
"202447","282","127","-116.75","50.75",,,,,
"202448","282","128","-116.25","50.75",,,,,
"202449","282","129","-115.75","50.75",,,,,
"202450","282","130","-115.25","50.75",,,,,
